,author_url,body,product_id,rating,review_date,review_url,title
10,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawac6RTXdkFR9n2vTNeyPRLZJEN22%2BLsJG1VeUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"These bluetooth earbuds are great.Whyâ�“ Because theyâ€™re incredibly small; no bigger than a hearing aid. You can place them inside your ears and forget about them. And because theyâ€™re so tiny, theyâ€™re easier to conceal so superb noise cancellation ability.While I donâ€™t recommend listening to music or a podcast during your morning conference, you could probably do it and get away with these bluetooth earphones.",B07QLZQH29,5,26 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfwcuFqgcA8BUTtkFOrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Tiny Boom Box ðŸ”Š
11,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXD7RBUN0CIcLpqSo7x%2FhKYpMMv2yGz5WpR%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Well being using them for a week now and almost gives a battery of full day for regular phone talking.It has supreab noise cancellation.It is vey sleek design and it's fits in eara smoothly.Also you get the extra eara bads.The sound & base is very good as per my expectations.They provide the pocket friendly charging case.After using this i found,  high speed data transfer,  stable performance & low battery consumption.For the voice calls u will definitely find the more stable & smooth transmission.",B07QLZQH29,5,8 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfxBCBaAED79VSMAdW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Value for money product
12,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaHaZaTMgVQ9L6uUxEyfdJZJ55wgyX0ZOkN%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"This headset is awesome.  this headset does not disappoint me . The microphone sound quality is the best that I've ever experienced with a Bluetooth headset and I have many different headsets; when I make phone calls to Someone, they can always hear me very clearly. it is very comfortable and easy to wear. it works great and it was an easy and free fix.",B07QLZQH29,5,26 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWZVG90fd78xXNwcN7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Great headset! You can't beat the quality nor price!
13,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUcKZXTcEXQMD6qyBNyPtRaoVjxQnqte%2BnSuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"This is the one product which can be compared with other big eletronic giants in smoth sound quality,long battery life,noise cancellation function with sophiscated look and lightest weight possible in earbuds,moreover can use single/dual mode  and comes with sturdy/small leather pouche..overall great product at this price",B07QLZQH29,5,30 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxGGNXAadmdb9AT9YYW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Led Bluetooth earbuds
14,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVBrJTScMXOs3mtCpCtpkqfoxv3B6bzYKuWOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Kindly read this review if you're planning to buy this product.I have been searching for a good quality truly wireless earphones from a pretty long time and that's when I found this.Packaging-*I was impressed by the packaging in which the earphones came.*It had a good case and inside it the earphones and some papers.*Also you'll get extra earbuds to change according to your ear size.*Charging cable is also provided inside the box.Battery*It has fast charging, in which within 1 Hour of charging, you get backup of around 2 hours.*It takes around 1-2 hour from 0 to 100%.*Charging case charges the earbuds for another 3,4 times.* LED indicators are present to display the battery status in the charging case.* There are LED lights on the earbuds too.The Product-*First of all, I must say that I'm really impressed by the build quality of the item, metal would've been cooler though.*Most of my friends couldn't tell if its an earphone.*The charging case is really impressive. It gets charged very fast in an hour and can be used for as long as 15 hours.*The earphones can be used for around 3 hours with one charge and once you keep it in the case, it gets charged again.*Pairing is pretty easy too.Pros:*Ability to use it for calls and no issues with call drops or not being able to be heard (Stereo calls!)* Great volume and Sound balance* Passive noise isolation - Blocks outside noise really well with just the ear plugs* Very comfortable to wear all day* Connect with my android, Apple and Windows devices easily.* There was no lag on latency test.Overall Verdict-If you're someone who loves tech and if these earphones come in your price range, go ahead and order it. You'd love it.Happy Shopping :)",B07QLZQH29,5,21 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfRlQdqQCC8dQT8IDMLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Cool Truly Wireless Earphones
15,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUH7paW99kIdbyu0tB1OZcG41hz2yMxpG0NPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Something i need in a Bluetooth earbuds i got it allGreat battery life plus, a power pack holder which charge them back again to use it, extremely helpful when one is travelling bcoz can't charge one while travelling via wire and all and it again charge them for around again 5 timesSound quality is great as expected good bass and good for earsAgain as I travel i get calls background noise issue, it even helped to cancel the background noise on call that's great completely paisa vasool",B07QLZQH29,5,12 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfxpcC6FjcblRL7ljO7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Massive
16,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVB6lSLMsBPtHrtU5W059UbOJ3vWyHt4jXW%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"This is one of the best product I have purchased.Amazing companion for regular runners. I always struggled with regular earphones slipping out from my ear, juggling around with the cable while running.I am very happy to buy this earbuds.",B07QLZQH29,5,3 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfwdSC9QUErlbSrtgNrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Awesome
17,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVDb1HRcVkPszxqD1DxOtLHoRzxxuSzpOwNPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,The voice quality is good. The play back time is decent as well. It connects easily with my phone and is perfect for working out in the gym. It's lightweight and easy to wear. The audio quality is really clear and they perform well. It's good for this price range.,B07QLZQH29,5,26 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxCRUsD64UE8lUU8JjW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Five star
18,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXH6haVckAJ6%2FqpDdF2eFXGY1j0RuJwImnN%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,1.Sound quality is excellent.2.Noise cancellation is also good3.battery life could be more better but it's not a big deal as you can charge it anytime with just putting them inside the case.4.The case quality is best in this price range,B07QLZQH29,5,5 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxBA1Oe71kCKY0Ss8dW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Good
19,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaccJHXdkfPcLnszpKsOFVbIJovRyV1YmyVeUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Wireless music , along with good battery backup .Fast charging was a good option .I like that thing .good according to me .I am using it and enjoying my personal playlist",B07QLZQH29,5,27 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWRKDb8CcbJQJ98BLbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,"My gym workout,with music ."
20,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaBLFKWckRIM%2F6tS840OVeH4Nz0AvqyO7TMfUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"These earbuds are just amazing. I'm using this wireless earbuds for 3 days now and from my experience I can say that it's very comfortable to wear. The loudness & bass is awesome, mid & lows are clear as well as the high. Battery backup is very nice lightweight & charges too fast. These wireless earbuds are perfect for any spot like Woking in ofc, riding on bike and also perfect for running, Jogging & gym.",B07QLZQH29,5,8 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2ZCBroQFsk1L9sER7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Highly RecommendedðŸ‘�
21,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVAKZMXMIYI9%2FqpS5ewOhaaoEOxhaI1JClSuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Wow ðŸ˜® this is superb quality wireless headphone. I have used a large number of headphone but this one is special and best best quality sound fitting in ear comfortable make me comfortable while using this highly recommended,B07QLZQH29,5,28 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfgFUCLUDDMRIUsQYJrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Superb
22,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVCcJTVt8HQMrnoihKxOwqZJANwmqO1YzXUPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Sound quality of this earphones is Good in this price segment.Battery life is also good.I will recommend it to everyone,B07QLZQH29,5,3 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfhlJFNgQArRSXdRmQrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Worthy true wireless earphones
23,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaEsNAKctkLszjoS5N0uEpY4R20xSY0omyVvUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,The earphones are compact and  the quality is very good loved the oil and it is very easy to use and gets charged very fast as well worth the price loved it I just can't go out without them now,B07QLZQH29,5,28 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfgZKGa8HF8YyVccQMLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Great product...
24,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUFrJNU9gYJqvywzdZxfpJe%2BBx0R%2BNz4qmRuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,The quality of this earbuds is so awesome with good battery life. Using this in my Gym and I can tell you the grip is so awesome with noise cancellation. Very happy with this purchase.,B07QLZQH29,5,29 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2RRcb0GD7NFVr1qJ7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Best earbuds ever !!
25,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVA6VVR94IJ9vrsz9c1uZIHpwJzxvtzuyiWvUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Fits perfectly, easy pairing and sound quality is just superb. If you like extra bass then this is one of the best.",B07QLZQH29,5,1 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfwRQct9mEMI2W8kIPLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Awesome Earphones
26,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawVE7w2TL0eLNDtqTI6zudda4Rz2h2fxumjWuUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Amazing and so spectacular the product is , really loved the quality so much! Would definitely recommend this is to everyone i am sure you'll have a delightful experience indeed",B07QLZQH29,5,28 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxGGUoFbsBDKoyV9sKW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkA9dvJsKtE&b=1,Delight in my ears!
27,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXDbdOU8MFJNnho0pNx59KdYF%2ByBaa05PWSvUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"The earphones deal I  got was the awesome , I ordered it and the Bluetooth was the great experience with them , the battery backup is really nice .the small in size and perfect fit in my ear as well as my pocket is good point .the black skinny look , make it a perfect choice for me .The sound quality is awesome. I love it, the features .good choice I did.",B07QLZQH29,5,4 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2MjcKtifMlSXs0fIbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Fall in love with it
28,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUEcVVSsIGPNz6vjBct%2BlUYoZ1yhCPxZ61NOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Amazing earphone with itâ€™s great quality and design which makes the look more attractive and elegant. Loved the sound and bass quality which is very good for listening loud music also.,B07QLZQH29,5,28 April 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfwEjGagcBsdPV9QDPbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m6M3CqdFPxA%3D%3D&b=1,Great Earphones Ever
