,author_url,body,product_id,rating,review_date,review_url,title
10,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUFKFaU8waLtSUoE9dwO9NdOd22WqVzZquQ%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,WOW WOW WOW!! True Dynamite SpeakersI was pleasantly surprised to learn that such small speakers could produce such sound. I spend a lot of time in my bathroom so I decided to put speakers there so that I can listen to music and audiobook while taking a shower and getting ready. The size makes them easy to hide if you so desire and the setup to pair and have them separately produce surround sound effect was painless. They are really very powerful and much better than low priced JBL or Philips speakers. I would definitely recommend you to try them.,B07N1X2XKX,5,16 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2MtF9gHFLNZLrkEI7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Superb
11,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUBLQ2Xt0aOd3zvChJz%2FddZZtjyBOGzpqlV%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"You have to hear to believe itâ€¦These speakers are GREAT. There are so many cool features itâ€™s unreal. Definitely would recommend to anyone looking for Bluetooth speakers. Oh and another thing... the sound is incredible. We separated them and placed them on each side of the table and jammed out for awhile. Itâ€™s hard to explain and videos wonâ€™t do it justice. You have to hear it yourself to believe it! Excellent product, definitely Paisa Wassool Product.",B07N1X2XKX,5,16 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfQVDGrUXC7RJTdsKJLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Superb
12,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUdrgwW7oILdTxwzFDxv5RfucO0G%2Bd24yoNOUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"My 2nd Purchase from Crossbeats â€“ Love them too!Out of the box, it sounded crisp and balanced, but a little thin on the bass. However, the bottom fills out stunningly well after a few hours of use/breaking in. The channel separation is excellent, as well. Compact, sturdy and a remarkably full sound, particularly for its size.  Good Job Crossbeats, you've made a GREAT product! Thank you",B07N1X2XKX,5,16 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfh1aBqNjD6dCSNZqNbfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Best
13,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawaArM1Xd8CLa7qs0xZt%2BtZfuduyx2bx5WqT%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Awesome Bluetooth Speakers on Amazon.These speakers are awesome. The bluetooth connectivity paired easily and had a range of about 50 feet. I was super impressed with how loud the speakers could go, these things can really play loud. It was also great that they can break apart and become two speakers, you can put one speaker in one room and one in the other and they sound great. These are great speakers and well worth the money.",B07N1X2XKX,5,16 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfxRedLdgF8gzKssFJrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Awesome
14,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXA6Q1RtYbMcCXoTE%2B2%2F4sa5VqyBPtwemxS%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Absolutely PerfectI was really surprised by these speakers. Their sound is louder than I expected, and being able to separate them helps fill the room. Stereo sound is great and the batteries last quite a while. These are now my go-to speakers. I bought them on the deal on Amazon and delivery was next day. Very happy and satisfied with my purchase.",B07N1X2XKX,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWFeFqdnDrxOXL8GR7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Nice
15,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUFrU1S8UAIcHmsjFCyOpebJBjvhCV0pmjW%2BUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"The ""WOW"" Kind of Soundsounds great, better than expected for such a small speaker. can be connected directly with a cable or easily connected by Bluetooth. speakers are easily separated after removing rubber cover and each base is a magnet for even more options for mounting and separation of left and right speaker. BIG sound from a small package....Works better than described or advertised.....More bang for my buck with your product....THANKS!",B07N1X2XKX,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfx5cD6UXfb8wS9hqRLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Wow
16,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXCLlPXtgBP9HnoDRCteNNbp1vwBeNsYmgVeUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"Incredibly satisfied, Great Sound, Great Designs.These speakers sound great. The are easy to use, even the Bluetooth sounds good. The design is perfect. They sound as good or better than several, more expensive brands that I own.  These are a great design and carry system, and when you spread these apart, rich full range stereo sound for such a small pair of speakers. I love these!",B07N1X2XKX,5,16 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxGRkqeq5jAr40XMwGW%2BrFl0Rv7vJ8X4ta%2BymB5oSTdNNUD3LPeeH%2BzJ%2FK6%2BD83tMFVzC9LXkfiNmqoNIl&b=1,Cool
17,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUCaJXU8sLLc3upU5Gxf1PYJN40Ryd2pyoU%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"GREAT PARTY SPEAKERSThe unit works perfect and the sound is awesome. My boyfriend stole mine so I am having to get a second pair. We have used them for our house party and they are Superb. We have also used them for Karaoke and they are fabulous. I enjoy them very much, especially when I am in the kitchen cooking. I sing, dance and cook.. Love them'.",B07N1X2XKX,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfR1ZFa9iD7NJV8ARR7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Very good product
18,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawUELZFSNgTNtnkwyg5zJstGeZv3guU15awSPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,"SMALL and POWERFULI use it every day to listen to iPod or phone music, absolutely the best sound for home or on the go. so small in size yet so powerful I love it. Great sound quality with this little speaker. It gets extremely load and works very good. They work great. Paring was easy.",B07N1X2XKX,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxfWMicaRhCKhGL94TN7fSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Coll
19,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXHMNRWMNnMN3iuTtf1uFFG59%2Bw27txJeqSPUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Very Loud and ClearSmaller then I expected.. with that said. Wow... I was very impressed with the sound quality. I turned one unit on and worked well.. I turned on the 2nd unit and it auto-paired and they became stereo. I am very happy with my purchase.. great sound for size and price.,B07N1X2XKX,5,18 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2BIc9RkF8AyLcEfOrfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Superb
20,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjS6hBC0HSeOeJxCTmRjRny%2BXMOTlvbawXAsY0WspnQK7ztU9Nt%2BlSd5xj2myQte2qU%2FUkCWPFe%2Bv2rqns8rmo798oRmqIQiwl1L7xnaQoqevt&b=1,Sounds like an average 1k speaker. Nothing special. Returned it back. Donâ€™t buy. Waste of money.  Go for JBL or Sony for this price,B07N1X2XKX,1,20 May 2019,/process.php?d=zrqLSKXKlnxOISC1UerKVomJUXrjWK9dGUfTeLrF2zv%2BHn9x26nxf2IucrRhDsdaXLsAJLfSlB8x4MBATqZk6Cuu3b%2B%2BcNJ8JHLXKrfylPfL%2BZ7iucEfUEPCX35m97DAysE2pQ%3D%3D&b=1,Poor sound quality. Nothing worth paying 5k
